venue,batting_team,bowling_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,126,8,19.3,33,1,129
Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,127,8,19.4,33,1,129
Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,129,8,19.5,34,1,129
Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,129,8,19.6,33,1,129
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,42,2,5.1,38,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,46,2,5.2,42,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,46,2,5.3,38,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,46,3,5.4,38,3,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,47,3,5.5,38,3,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,47,3,5.6,38,3,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,48,3,6.1,39,3,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,48,3,6.2,39,3,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,49,3,6.3,40,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,53,3,6.4,40,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,54,3,6.5,41,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,54,3,6.6,37,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,54,3,7.1,37,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,55,3,7.2,37,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,56,3,7.3,38,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,57,3,7.4,38,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,58,3,7.5,39,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,60,3,7.6,41,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,61,3,8.1,41,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,62,3,8.2,42,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,63,3,8.3,43,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,67,3,8.4,45,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,68,3,8.5,46,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,72,3,8.6,49,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,72,3,9.1,45,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,73,3,9.2,42,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,73,3,9.3,42,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,74,3,9.4,39,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,74,3,9.5,39,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,74,3,9.6,33,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,75,3,10.1,33,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,76,3,10.2,30,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,80,3,10.3,34,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,81,3,10.4,35,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,81,3,10.5,34,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,81,3,10.6,34,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,81,3,11.1,33,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,83,3,11.2,35,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,84,3,11.3,35,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,84,3,11.4,31,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,88,3,11.5,34,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,94,3,11.6,40,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,94,3,12.1,40,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,95,3,12.2,40,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,95,3,12.3,39,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,95,3,12.4,38,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,96,3,12.5,38,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,97,3,12.6,37,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,97,3,13.1,36,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,97,3,13.2,35,0,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,97,4,13.3,34,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,98,4,13.4,31,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,98,4,13.5,30,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,99,4,13.6,27,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,100,4,14.1,28,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,101,4,14.2,28,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,102,4,14.3,29,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,102,4,14.4,28,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,104,4,14.5,30,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,105,4,14.6,31,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,106,4,15.1,31,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,107,4,15.2,31,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,108,4,15.3,28,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,109,4,15.3,28,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,110,4,15.4,29,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,114,4,15.5,33,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,118,4,15.6,37,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,119,4,16.1,36,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,120,4,16.2,36,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,124,4,16.3,40,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,125,4,16.4,37,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,125,5,16.5,31,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,129,5,16.6,35,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,131,5,17.1,36,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,137,5,17.2,42,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,138,5,17.3,43,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,142,5,17.4,46,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,148,5,17.5,51,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,149,5,17.6,52,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,150,5,18.1,53,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,151,5,18.2,54,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,151,5,18.3,53,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,152,5,18.4,54,1,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,152,6,18.5,53,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,158,6,18.6,58,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,159,6,19.1,58,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,159,6,19.2,57,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,163,6,19.3,61,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,164,6,19.4,60,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,165,6,19.5,60,2,165
Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,165,7,19.6,59,3,165
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,39,1,5.1,39,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,45,1,5.2,45,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,49,1,5.3,49,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,53,1,5.4,53,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,53,1,5.5,52,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,54,1,5.6,53,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,55,1,6.1,50,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,56,1,6.2,51,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,56,2,6.3,51,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,56,2,6.4,51,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,57,2,6.5,51,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,59,2,6.6,53,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,60,2,7.0,50,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,61,2,7.1,51,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,64,2,7.2,54,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,64,3,7.3,48,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,68,3,7.4,52,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,69,3,7.4,53,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,70,3,7.5,50,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,71,3,8.6,51,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,71,3,8.1,51,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,72,3,8.2,52,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,73,3,8.3,49,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,73,3,8.4,49,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,73,4,8.5,49,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,73,4,9.6,49,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,77,4,9.1,49,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,81,4,9.2,47,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,82,4,9.3,48,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,82,4,9.4,44,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,82,4,9.5,43,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,83,4,10.6,38,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,84,4,10.1,35,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,84,4,10.2,31,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,84,4,10.3,31,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,85,4,10.4,31,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,85,4,10.5,30,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,86,4,11.6,30,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,87,4,11.1,31,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,88,4,11.2,32,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,89,4,11.3,32,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,93,4,11.4,34,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,97,4,11.5,37,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,98,4,12.6,37,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,98,4,12.1,34,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,98,4,12.2,34,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,100,4,12.3,32,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,101,4,12.4,32,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,101,4,12.5,31,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,107,4,13.6,36,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,107,4,13.1,36,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,111,4,13.2,39,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,112,4,13.3,39,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,112,4,13.4,39,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,112,4,13.5,39,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,113,4,14.6,40,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,113,4,14.1,36,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,113,4,14.2,32,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,114,4,14.3,32,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,114,4,14.4,32,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,115,4,14.5,33,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,121,4,15.6,38,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,127,4,15.1,43,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,127,4,15.2,43,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,128,4,15.3,44,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,128,4,15.4,43,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,128,4,15.5,43,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,128,4,16.6,42,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,129,4,16.1,42,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,135,4,16.2,47,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,136,4,16.3,47,0,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,136,5,16.4,43,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,136,5,16.5,39,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,136,5,17.6,38,1,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,136,6,17.1,38,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,136,6,17.2,38,2,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,136,7,17.3,36,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,136,7,17.4,35,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,138,7,17.5,37,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,140,7,18.6,33,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,141,7,18.1,34,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,145,7,18.2,34,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,147,7,18.3,35,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,148,7,18.4,36,3,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,149,8,18.5,37,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,153,8,19.6,40,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,155,8,19.0,42,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,156,8,19.1,43,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,156,8,19.2,42,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,158,8,19.3,44,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,162,8,19.4,47,4,166
Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,166,8,19.5,45,4,166
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,41,2,5.1,40,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,42,2,5.1,41,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,46,2,5.2,45,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,50,2,5.3,45,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,51,2,5.4,46,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,52,2,5.4,45,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,53,2,5.5,46,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,53,2,5.6,45,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,53,2,6.1,45,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,54,2,6.2,42,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,55,2,6.3,43,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,55,2,6.4,39,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,56,2,6.5,40,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,58,2,6.5,38,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,59,2,6.6,33,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,59,2,7.1,33,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,60,2,7.2,30,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,61,2,7.3,27,2,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,62,2,7.4,28,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,63,2,7.5,29,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,64,2,7.6,30,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,64,2,8.1,30,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,64,2,8.2,30,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,65,2,8.3,30,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,69,2,8.4,34,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,70,2,8.5,35,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,72,2,8.6,33,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,72,2,9.1,33,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,73,2,9.2,34,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,79,2,9.3,39,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,80,2,9.4,39,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,81,2,9.5,39,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,82,2,9.6,36,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,88,2,10.1,38,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,89,2,10.2,38,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,90,2,10.3,38,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,91,2,10.4,38,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,95,2,10.5,42,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,96,2,10.6,43,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,96,2,11.1,42,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,97,2,11.2,42,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,101,2,11.3,46,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,105,2,11.4,49,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,110,2,11.4,52,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,111,2,11.5,52,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,112,2,11.6,53,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,113,2,12.1,53,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,113,2,12.2,52,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,114,2,12.3,52,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,118,2,12.4,55,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,119,2,12.5,55,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,123,2,12.6,59,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,123,2,13.1,59,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,124,2,13.2,59,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,130,2,13.3,61,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,130,2,13.4,60,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,131,2,13.5,59,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,137,2,13.6,65,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,139,2,14.1,66,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,140,2,14.2,61,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,141,2,14.3,61,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,143,2,14.4,62,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,143,2,14.5,61,0,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,143,3,14.6,55,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,144,3,15.0,55,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,148,3,15.1,58,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,148,3,15.2,57,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,152,3,15.3,57,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,153,3,15.4,57,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,157,3,15.5,61,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,158,3,15.6,61,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,162,3,16.1,61,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,163,3,16.2,58,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,164,3,16.3,54,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,165,3,16.4,54,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,167,3,16.5,55,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,168,3,16.6,55,1,208
"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,172,3,17.1,59,1,208
